Column,Index,Date,Baseline,Original,Jump,Reduction_Fraction,Capped
RMD_Antisocial Personality Disorder_NoP,108,1970-01,2361.884423842558,3056.8874281571234,695.0030043145653,0.3,2848.3865268627537
RMD_Antisocial Personality Disorder_NoP,109,1970-01,2848.3865268627537,2996.970642844715,148.58411598196108,0.3,2952.3954080501267
RMD_Antisocial Personality Disorder_NoP,115,1970-01,2517.7076511171936,3454.530199336399,936.8225482192056,0.3,3173.483434870637
RMD_Antisocial Personality Disorder_NoP,116,1970-01,2517.7076511171936,4126.4559569996345,1608.748305882441,0.3,3643.831465234902
RMD_Antisocial Personality Disorder_NoP,117,1970-01,3173.483434870637,4331.926859111548,1158.4434242409106,0.3,3984.3938318392748
RMD_Antisocial Personality Disorder_NoP,118,1970-01,3643.831465234902,4143.606036716713,499.77457148181065,0.3,3993.6736652721697
RMD_Antisocial Personality Disorder_NoP,119,1970-01,3984.3938318392748,4814.331766377777,829.9379345385023,0.3,4565.350386016226
RMD_Antisocial Personality Disorder_NoP,120,1970-01,3993.6736652721697,5064.865764240847,1071.1920989686773,0.3,4743.508134550244
RMD_Antisocial Personality Disorder_NoP,121,1970-01,4565.350386016226,5059.930783496405,494.58039748017836,0.3,4911.556664252351
RMD_Antisocial Personality Disorder_NoP,122,1970-01,4743.508134550244,5334.445896908925,590.9377623586806,0.3,5157.16456820132
RMD_Antisocial Personality Disorder_NoP,123,1970-01,4911.556664252351,5257.342269495649,345.78560524329805,0.3,5153.60658792266
RMD_Antisocial Personality Disorder_NoP,124,1970-01,5153.60658792266,5227.021043476222,73.41445555356222,0.3,5204.996706810153
RMD_Antisocial Personality Disorder_NoP,131,1970-01,4328.308532369971,4729.751997423537,401.4434650535668,0.3,4609.318957907468
RMD_Antisocial Personality Disorder_NoP,132,1970-01,4333.200880475106,4518.253594686986,185.0527142118799,0.3,4462.737780423422
RMD_Antisocial Personality Disorder_NoP,138,1970-01,3917.732528389819,4124.677171208279,206.94464281846012,0.3,4062.593778362741
RMD_Antisocial Personality Disorder_NoP,143,1970-01,3666.6715277720273,4405.372049777926,738.7005220058986,0.3,4183.761893176156
RMD_Antisocial Personality Disorder_NoP,144,1970-01,3666.6715277720273,4727.5488563368335,1060.8773285648062,0.3,4409.285657767392
RMD_Antisocial Personality Disorder_NoP,145,1970-01,4183.761893176156,4414.656487958167,230.89459478201115,0.3,4345.388109523564
RMD_Antisocial Personality Disorder_NoP,147,1970-01,4345.388109523564,4543.905701025155,198.5175915015916,0.3,4484.350423574678
RMD_Antisocial Personality Disorder_NoP,153,1970-01,3321.4009131190846,3416.500706606313,95.09979348722845,0.3,3387.9707685601447
RMD_Antisocial Personality Disorder_NoP,154,1970-01,3321.4009131190846,3839.312535946594,517.9116228275093,0.3,3683.939049098341
RMD_Antisocial Personality Disorder_NoP,155,1970-01,3387.9707685601447,4475.604119673113,1087.6333511129683,0.3,4149.314114339222
RMD_Antisocial Personality Disorder_NoP,156,1970-01,3683.939049098341,4318.211024428615,634.271975330274,0.3,4127.929431829532
RMD_Antisocial Personality Disorder_NoP,166,1970-01,2882.2986846859094,3958.80011684672,1076.5014321608105,0.3,3635.8496871984767
RMD_Antisocial Personality Disorder_NoP,167,1970-01,2882.2986846859094,5070.127405207214,2187.8287205213046,0.3,4413.7787890508225
RMD_Antisocial Personality Disorder_NoP,168,1970-01,3635.8496871984767,4839.215077705624,1203.3653905071474,0.3,4478.2054605534795
RMD_Antisocial Personality Disorder_NoP,169,1970-01,4413.7787890508225,4665.795407565664,252.01661851484187,0.3,4590.190422011212
RMD_Antisocial Personality Disorder_NoP,170,1970-01,4478.2054605534795,4594.568727401873,116.36326684839332,0.3,4559.659747347355
RMD_Antisocial Personality Disorder_NoP,173,1970-01,4478.19312161745,4733.8524242667045,255.65930264925464,0.3,4657.154633471928
RMD_Antisocial Personality Disorder_NoP,174,1970-01,4478.19312161745,5268.122769262361,789.9296476449108,0.3,5031.143874968888
RMD_Antisocial Personality Disorder_NoP,175,1970-01,4657.154633471928,5202.00921591214,544.8545824402117,0.3,5038.552841180076
RMD_Antisocial Personality Disorder_NoP,179,1970-01,4849.610017273011,7079.215703797562,2229.605686524551,0.3,6410.333997840196
RMD_Antisocial Personality Disorder_NoP,180,1970-01,4849.610017273011,6662.487071409338,1812.8770541363265,0.3,6118.623955168439
RMD_Antisocial Personality Disorder_NoP,181,1970-01,6118.623955168439,6594.435116902889,475.81116173444934,0.3,6451.691768382554
RMD_Antisocial Personality Disorder_NoP,182,1970-01,6410.333997840196,6572.33618226257,162.00218442237383,0.3,6523.735526935858
RMD_Antisocial Personality Disorder_NoP,183,1970-01,6451.691768382554,6593.959210174971,142.26744179241723,0.3,6551.2789776372465
RMD_Antisocial Personality Disorder_NoP,186,1970-01,6136.461389245257,6748.707108290305,612.2457190450477,0.3,6565.033392576791
RMD_Antisocial Personality Disorder_NoP,187,1970-01,6136.461389245257,7881.658906094068,1745.1975168488107,0.3,7358.099651039424
RMD_Antisocial Personality Disorder_NoP,188,1970-01,6565.033392576791,7336.118479586985,771.085087010194,0.3,7104.792953483927
RMD_Antisocial Personality Disorder_NoP,189,1970-01,7104.792953483927,8282.404003332675,1177.6110498487478,0.3,7929.1206883780505
RMD_Antisocial Personality Disorder_NoP,190,1970-01,7358.099651039424,8506.673954687132,1148.574303647708,0.3,8162.10166359282
RMD_Antisocial Personality Disorder_NoP,191,1970-01,7929.1206883780505,9089.688541132708,1160.567852754657,0.3,8741.518185306311
RMD_Antisocial Personality Disorder_NoP,192,1970-01,8162.10166359282,8827.469476228063,665.3678126352434,0.3,8627.85913243749
RMD_Antisocial Personality Disorder_NoP,193,1970-01,8627.85913243749,8714.112470432743,86.25333799525288,0.3,8688.236469034167
RMD_Antisocial Personality Disorder_NoP,206,1970-01,6061.847766768579,6229.341013087503,167.4932463189234,0.3,6179.0930391918255
RMD_Antisocial Personality Disorder_NoP,221,1970-01,4196.247318496906,4692.291723228465,496.04440473155955,0.3,4543.478401808998
RMD_Antisocial Personality Disorder_NoP,222,1970-01,4210.8278582512,5054.818993091863,843.9911348406631,0.3,4801.621652639665
RMD_Antisocial Personality Disorder_NoP,223,1970-01,4543.478401808998,5114.66819100346,571.1897891944627,0.3,4943.311254245122
RMD_Antisocial Personality Disorder_NoP,224,1970-01,4801.621652639665,5124.929128168881,323.3074755292164,0.3,5027.936885510117
RMD_Antisocial Personality Disorder_NoP,225,1970-01,4943.311254245122,5324.899325976915,381.5880717317932,0.3,5210.422904457377
RMD_Antisocial Personality Disorder_NoP,226,1970-01,5027.936885510117,5892.938007374261,865.0011218641448,0.3,5633.437670815018
RMD_Antisocial Personality Disorder_NoP,227,1970-01,5210.422904457377,7612.016880595002,2401.593976137625,0.3,6891.538687753714
RMD_Antisocial Personality Disorder_NoP,228,1970-01,5633.437670815018,7575.055282090692,1941.6176112756748,0.3,6992.56999870799
RMD_Antisocial Personality Disorder_NoP,229,1970-01,6891.538687753714,7535.467067026361,643.9283792726474,0.3,7342.288553244567
RMD_Antisocial Personality Disorder_NoP,230,1970-01,6992.56999870799,7493.712838133331,501.14283942534166,0.3,7343.369986305729
RMD_Antisocial Personality Disorder_NoP,239,1970-01,5643.658189528662,6549.769320468092,906.11113093943,0.3,6277.935981186263
RMD_Antisocial Personality Disorder_NoP,240,1970-01,5643.658189528662,6458.065491711237,814.4073021825752,0.3,6213.743301056465
RMD_Antisocial Personality Disorder_NoP,241,1970-01,6213.743301056465,7127.546718371513,913.8034173150481,0.3,6853.405693176998
RMD_Antisocial Personality Disorder_NoP,242,1970-01,6277.935981186263,6905.629588773903,627.6936075876401,0.3,6717.321506497611
RMD_Antisocial Personality Disorder_NoP,251,1970-01,5931.487989333171,7461.584353401032,1530.096364067861,0.3,7002.5554441806735
RMD_Antisocial Personality Disorder_NoP,252,1970-01,5963.683268496509,6980.656158048097,1016.9728895515873,0.3,6675.56429118262
RMD_Antisocial Personality Disorder_NoP,253,1970-01,6675.56429118262,7044.802501440214,369.2382102575939,0.3,6934.031038362936
RMD_Antisocial Personality Disorder_NoP,254,1970-01,6934.031038362936,7907.95894798592,973.9279096229839,0.3,7615.780575099025
RMD_Antisocial Personality Disorder_NoP,255,1970-01,6934.031038362936,7678.401205137125,744.3701667741889,0.3,7455.090155104868
RMD_Antisocial Personality Disorder_NoP,256,1970-01,7455.090155104868,9114.704730547524,1659.6145754426561,0.3,8616.820357914727
RMD_Antisocial Personality Disorder_NoP,257,1970-01,7615.780575099025,10276.161879764144,2660.3813046651194,0.3,9478.047488364607
RMD_Antisocial Personality Disorder_NoP,258,1970-01,8616.820357914727,11222.763754660284,2605.943396745557,0.3,10440.980735636616
RMD_Antisocial Personality Disorder_NoP,259,1970-01,9478.047488364607,12153.816623293507,2675.7691349289,0.3,11351.085882814838
RMD_Antisocial Personality Disorder_NoP,260,1970-01,10440.980735636616,13683.74762194694,3242.7668863103245,0.3,12710.917556053842
RMD_Antisocial Personality Disorder_NoP,261,1970-01,11351.085882814838,15066.640532625295,3715.5546498104577,0.3,13951.974137682158
RMD_Antisocial Personality Disorder_NoP,262,1970-01,12710.917556053842,16355.359699572691,3644.4421435188488,0.3,15262.027056517036
RMD_Antisocial Personality Disorder_NoP,263,1970-01,13951.974137682158,21291.85015132748,7339.87601364532,0.3,19089.887347233882
RMD_Body Integrity Dysphoria_NoP,163,1970-01,49.79616682283211,106.91689046773422,57.12072364490211,0.3,89.78067337426359
RMD_Body Integrity Dysphoria_NoP,263,1970-01,42.92706762629519,95.36451684533154,52.437449219036345,0.3,79.63328207962063
RMD_Capgras Syndrome_NoP,156,1970-01,1.572706714331813,68.55560012470954,66.98289341037773,0.3,48.46073210159622
RMD_Capgras Syndrome_NoP,157,1970-01,3.892367370769487,64.50973160263204,60.61736423186256,0.3,46.324522333073276
RMD_Childhood Disintegrative Disorder_NoP,59,1970-01,34.956073967812515,97.23966284213525,62.28358887432273,0.3,78.55458617983842
RMD_Childhood Disintegrative Disorder_NoP,60,1970-01,39.26788591874386,89.62869451481504,50.36080859607118,0.3,74.52045193599369
RMD_Childhood Disintegrative Disorder_NoP,92,1970-01,14.46558230988983,125.89140990771428,111.42582759782445,0.3,92.46366162836694
RMD_Childhood Disintegrative Disorder_NoP,93,1970-01,14.46558230988983,116.94519769621772,102.4796153863279,0.3,86.20131308031935
RMD_Childhood Disintegrative Disorder_NoP,95,1970-01,92.46366162836694,153.7968085328576,61.33314690449066,0.3,135.3968644615104
RMD_Childhood Disintegrative Disorder_NoP,154,1970-01,33.72571814120738,90.11459207793696,56.38887393672958,0.3,73.19792989691808
RMD_Childhood Disintegrative Disorder_NoP,155,1970-01,58.8085427233372,138.02196353668702,79.21342081334983,0.3,114.25793729268207
RMD_Childhood Disintegrative Disorder_NoP,156,1970-01,73.19792989691808,127.79848803187866,54.60055813496058,0.3,111.41832059139048
RMD_Childhood Disintegrative Disorder_NoP,191,1970-01,29.430684634888003,83.49200559734291,54.06132096245491,0.3,67.27360930860644
RMD_Childhood Disintegrative Disorder_NoP,227,1970-01,78.62342461036027,246.21155605115092,167.58813144079065,0.3,195.93511661891372
RMD_Childhood Disintegrative Disorder_NoP,228,1970-01,79.15839010195758,229.57923833243424,150.42084823047668,0.3,184.45298386329125
RMD_Childhood Disintegrative Disorder_NoP,251,1970-01,115.64171189696296,172.31472705106907,56.67301515410611,0.3,155.31282250483724
RMD_Childhood Disintegrative Disorder_NoP,252,1970-01,115.64171189696296,167.1490510427774,51.50733914581443,0.3,151.69684929903306
RMD_Childhood Disintegrative Disorder_NoP,263,1970-01,136.82820291098653,201.0671984466751,64.23899553568856,0.3,181.79549978596853
RMD_Chronic Traumatic Encephalopathy_NoP,83,1970-01,66.54568816944428,154.48210718111608,87.9364190116718,0.3,128.10118147761455
RMD_Chronic Traumatic Encephalopathy_NoP,84,1970-01,71.1169083728703,163.73571329553457,92.61880492266427,0.3,135.9500718187353
RMD_Chronic Traumatic Encephalopathy_NoP,95,1970-01,162.50179485538888,214.0325814344945,51.53078657910561,0.3,198.5733454607628
RMD_Chronic Traumatic Encephalopathy_NoP,107,1970-01,261.60878016294134,312.6658944173494,51.05711425440808,0.3,297.348760141027
RMD_Chronic Traumatic Encephalopathy_NoP,108,1970-01,261.60878016294134,418.32529107781806,156.71651091487672,0.3,371.310337803355
RMD_Chronic Traumatic Encephalopathy_NoP,109,1970-01,297.348760141027,411.4121216168508,114.0633614758238,0.3,377.1931131741037
RMD_Chronic Traumatic Encephalopathy_NoP,120,1970-01,259.72452722245527,322.6511012038286,62.92657398137334,0.3,303.7731290094166
RMD_Chronic Traumatic Encephalopathy_NoP,132,1970-01,153.0425781649077,207.70434034245812,54.66176217755043,0.3,191.30581168919298
RMD_Chronic Traumatic Encephalopathy_NoP,138,1970-01,154.12085653518747,236.1048967814545,81.98404024626703,0.3,211.5096847075744
RMD_Chronic Traumatic Encephalopathy_NoP,167,1970-01,175.5356333810996,339.9346706902911,164.39903730919153,0.3,290.6149594975336
RMD_Chronic Traumatic Encephalopathy_NoP,168,1970-01,200.05528896862432,335.4414408863397,135.38615191771538,0.3,294.8255953110251
RMD_Chronic Traumatic Encephalopathy_NoP,179,1970-01,305.6549036748383,437.7337070641892,132.07880338935092,0.3,398.11006604738395
RMD_Chronic Traumatic Encephalopathy_NoP,180,1970-01,312.25125085569584,411.4932491165122,99.24199826081633,0.3,381.7206496382673
RMD_Chronic Traumatic Encephalopathy_NoP,190,1970-01,409.11665406476334,468.56791643585336,59.451262371090024,0.3,450.73253772452637
RMD_Chronic Traumatic Encephalopathy_NoP,191,1970-01,411.6780501816044,571.6989564824981,160.02090630089373,0.3,523.6926845922301
RMD_Chronic Traumatic Encephalopathy_NoP,192,1970-01,450.73253772452637,714.038397742066,263.3058600175396,0.3,635.0466397368041
RMD_Chronic Traumatic Encephalopathy_NoP,193,1970-01,523.6926845922301,712.5207028869667,188.82801829473658,0.3,655.8722973985457
RMD_Chronic Traumatic Encephalopathy_NoP,194,1970-01,635.0466397368041,700.2451740029423,65.19853426613827,0.3,680.6856137231009
RMD_Chronic Traumatic Encephalopathy_NoP,204,1970-01,622.6499645326688,713.8500765679167,91.20011203524791,0.3,686.4900429573423
RMD_Chronic Traumatic Encephalopathy_NoP,239,1970-01,448.7977366503332,617.6168126791762,168.81907602884297,0.3,566.9710898705233
RMD_Chronic Traumatic Encephalopathy_NoP,240,1970-01,469.031543886267,618.5054705293984,149.4739266431314,0.3,573.6632925364589
RMD_Chronic Traumatic Encephalopathy_NoP,241,1970-01,566.9710898705233,643.8217352419515,76.85064537142819,0.3,620.7665416305231
RMD_Chronic Traumatic Encephalopathy_NoP,242,1970-01,573.6632925364589,642.5312648070395,68.8679722705806,0.3,621.8708731258654
RMD_Chronic Traumatic Encephalopathy_NoP,246,1970-01,650.9551850915835,792.9862948529212,142.0311097613377,0.3,750.37696192452
RMD_Chronic Traumatic Encephalopathy_NoP,247,1970-01,663.5769374222153,761.7445618968801,98.16762447466476,0.3,732.2942745544807
RMD_Chronic Traumatic Encephalopathy_NoP,251,1970-01,736.6912794269587,852.5117012683957,115.820421841437,0.3,817.7655747159646
RMD_Chronic Traumatic Encephalopathy_NoP,252,1970-01,742.4548688068946,855.4625314892876,113.00766268239295,0.3,821.5602326845697
RMD_Chronic Traumatic Encephalopathy_NoP,253,1970-01,817.7655747159646,887.4949660306438,69.72939131467922,0.3,866.5761486362401
RMD_Chronic Traumatic Encephalopathy_NoP,254,1970-01,821.5602326845697,925.8366822877113,104.2764496031416,0.3,894.5537474067687
RMD_Chronic Traumatic Encephalopathy_NoP,255,1970-01,866.5761486362401,922.7470435076332,56.1708948713931,0.3,905.8957750462152
RMD_Chronic Traumatic Encephalopathy_NoP,257,1970-01,905.8957750462152,959.3205711134374,53.42479606722213,0.3,943.2931322932708
RMD_Chronic Traumatic Encephalopathy_NoP,259,1970-01,943.2931322932708,1028.2607356372612,84.96760334399039,0.3,1002.7704546340641
RMD_Chronic Traumatic Encephalopathy_NoP,261,1970-01,1002.7704546340641,1142.4004914428413,139.63003680877716,0.3,1100.511480400208
RMD_Chronic Traumatic Encephalopathy_NoP,262,1970-01,1025.9214530429426,1365.9446235455362,340.02317050259353,0.3,1263.937672394758
RMD_Chronic Traumatic Encephalopathy_NoP,263,1970-01,1100.511480400208,1630.4566193202336,529.9451389200256,0.3,1471.473077644226
RMD_Circadian Rhythm Sleep Wake Disorder_NoP,48,1970-01,0.0,307.14442587247754,307.14442587247754,0.3,215.00109811073426
RMD_Circadian Rhythm Sleep Wake Disorder_NoP,49,1970-01,0.0,291.03447747855887,291.03447747855887,0.3,203.7241342349912
RMD_Circadian Rhythm Sleep Wake Disorder_NoP,50,1970-01,203.7241342349912,275.0803515366393,71.35621730164809,0.3,253.67348634614484
RMD_Circadian Rhythm Sleep Wake Disorder_NoP,167,1970-01,54.317076045779984,104.77407136627188,50.4569953204919,0.3,89.63697277012432
RMD_Circadian Rhythm Sleep Wake Disorder_NoP,240,1970-01,22.126174343476613,76.82357722682558,54.697402883348964,0.3,60.414356361820886
RMD_Cyclothymic Disorder_NoP,51,1970-01,70.35255053039961,122.1501745170641,51.79762398666449,0.3,106.61088732106475
RMD_Cyclothymic Disorder_NoP,77,1970-01,205.7783931116484,294.0165483120658,88.23815520041742,0.3,267.5451017519406
RMD_Cyclothymic Disorder_NoP,78,1970-01,205.7783931116484,270.7108052508812,64.93241213923281,0.3,251.23108160911136
RMD_Cyclothymic Disorder_NoP,90,1970-01,179.906528504041,241.3892170104295,61.482688506388484,0.3,222.94441045851295
RMD_Cyclothymic Disorder_NoP,91,1970-01,179.906528504041,240.13328080064264,60.22675229660163,0.3,222.06525511166214
RMD_Cyclothymic Disorder_NoP,107,1970-01,235.20435780840975,322.1006325574928,86.89627474908306,0.3,296.0317501327679
RMD_Cyclothymic Disorder_NoP,108,1970-01,235.20435780840975,314.37085087240905,79.1664930639993,0.3,290.6209029532093
RMD_Cyclothymic Disorder_NoP,131,1970-01,267.17047251703445,317.3710987795865,50.20062626255202,0.3,302.3109109008209
RMD_Cyclothymic Disorder_NoP,140,1970-01,248.22037966582715,301.7345380297677,53.51415836394054,0.3,285.6802905205855
RMD_Cyclothymic Disorder_NoP,216,1970-01,277.89790049907725,329.5860803665488,51.68817986747155,0.3,314.07962640630734
RMD_Cyclothymic Disorder_NoP,218,1970-01,323.89474612791133,388.6130173972392,64.71827126932789,0.3,369.19753601644084
RMD_Cyclothymic Disorder_NoP,240,1970-01,398.2588744923448,458.50977700546616,60.25090251312139,0.3,440.43450625152974
RMD_Cyclothymic Disorder_NoP,241,1970-01,398.2588744923448,451.3805403822481,53.12166588990334,0.3,435.4440406152771
RMD_Cyclothymic Disorder_NoP,250,1970-01,447.1769248420388,500.62512278032966,53.44819793829089,0.3,484.59066339884237
RMD_Cyclothymic Disorder_NoP,253,1970-01,496.1147785193491,585.5151249631791,89.40034644383002,0.3,558.6950210300301
RMD_Cyclothymic Disorder_NoP,254,1970-01,505.7748947918698,681.6912564925417,175.91636170067187,0.3,628.9163479823401
RMD_Cyclothymic Disorder_NoP,255,1970-01,558.6950210300301,807.3663185865053,248.6712975564751,0.3,732.7649293195627
RMD_Cyclothymic Disorder_NoP,256,1970-01,628.9163479823401,939.38704287814,310.47069489579997,0.3,846.2458344094
RMD_Cyclothymic Disorder_NoP,257,1970-01,732.7649293195627,1006.2587595262204,273.49383020665766,0.3,924.210610464223
RMD_Cyclothymic Disorder_NoP,258,1970-01,846.2458344094,1096.512010711862,250.2661763024621,0.3,1021.4321578211235
RMD_Cyclothymic Disorder_NoP,259,1970-01,924.210610464223,1187.4448767253796,263.23426626115656,0.3,1108.4745968470327
RMD_Cyclothymic Disorder_NoP,260,1970-01,1021.4321578211235,1236.347231753919,214.9150739327955,0.3,1171.8727095740803
RMD_Cyclothymic Disorder_NoP,261,1970-01,1108.4745968470327,1238.4026151208348,129.92801827380208,0.3,1199.424209638694
RMD_Cyclothymic Disorder_NoP,262,1970-01,1171.8727095740803,1260.0479470754549,88.17523750137457,0.3,1233.5953758250425
RMD_Cyclothymic Disorder_NoP,263,1970-01,1199.424209638694,1470.3285060992353,270.9042964605412,0.3,1389.057217161073
RMD_Delusional Disorder_NoP,63,1970-01,0.0,59.76491958421923,59.76491958421923,0.3,41.835443708953456
RMD_Delusional Disorder_NoP,64,1970-01,0.0,253.5008681971176,253.5008681971176,0.3,177.4506077379823
RMD_Delusional Disorder_NoP,65,1970-01,41.835443708953456,426.5957176077405,384.76027389878703,0.3,311.16763543810436
RMD_Delusional Disorder_NoP,66,1970-01,177.4506077379823,580.2481034892623,402.79749575128005,0.3,459.4088547638783
RMD_Delusional Disorder_NoP,67,1970-01,311.16763543810436,715.6340102651858,404.46637482708144,0.3,594.2940978170614
RMD_Delusional Disorder_NoP,68,1970-01,459.4088547638783,833.9031563121908,374.49430154831254,0.3,721.5548658476971
RMD_Delusional Disorder_NoP,69,1970-01,594.2940978170614,940.8133719729344,346.51927415587306,0.3,836.8575897261725
RMD_Delusional Disorder_NoP,70,1970-01,721.5548658476971,1027.9118325410725,306.3569666933754,0.3,936.0047425330599
RMD_Delusional Disorder_NoP,71,1970-01,836.8575897261725,1104.940887889691,268.08329816351863,0.3,1024.5158984406355
RMD_Delusional Disorder_NoP,72,1970-01,936.0047425330599,1182.9923332639996,246.9875907309397,0.3,1108.8960560447176
RMD_Delusional Disorder_NoP,73,1970-01,1024.5158984406355,1230.4286724345573,205.91277399392175,0.3,1168.6548402363808
RMD_Delusional Disorder_NoP,74,1970-01,1108.8960560447176,1266.8692343258865,157.97317828116888,0.3,1219.477280841536
RMD_Delusional Disorder_NoP,75,1970-01,1168.6548402363808,1293.331393856453,124.67655362007213,0.3,1255.9284277704312
RMD_Delusional Disorder_NoP,76,1970-01,1219.477280841536,1310.6806804646808,91.20339962314483,0.3,1283.3196605777373
RMD_Delusional Disorder_NoP,77,1970-01,1255.9284277704312,1319.7416350097624,63.81320723933118,0.3,1300.597672837963
RMD_Delusional Disorder_NoP,96,1970-01,897.1363819956,1092.8645245595412,195.72814256394122,0.3,1034.146081790359
RMD_Delusional Disorder_NoP,97,1970-01,897.1363819956,1030.60573234111,133.46935034551007,0.3,990.564927237457
RMD_Delusional Disorder_NoP,131,1970-01,69.78938521818452,174.8499400741651,105.06055485598057,0.3,143.3317736173709
RMD_Delusional Disorder_NoP,132,1970-01,69.78938521818452,153.69685641084342,83.9074711926589,0.3,128.52461505304575
RMD_Delusional Disorder_NoP,143,1970-01,66.86854902270156,139.5589542456768,72.69040522297524,0.3,117.75183267878423
RMD_Delusional Disorder_NoP,144,1970-01,66.86854902270156,123.21975908913852,56.35121006643696,0.3,106.31439606920742
RMD_Delusional Disorder_NoP,167,1970-01,24.518694323522663,204.75465675910527,180.23596243558262,0.3,150.68386802843048
RMD_Delusional Disorder_NoP,168,1970-01,40.0913794782872,1457.0161663613794,1416.924786883092,0.3,1031.9387302964517
RMD_Delusional Disorder_NoP,169,1970-01,150.68386802843048,1368.666444171619,1217.9825761431887,0.3,1003.2716713286625
RMD_Delusional Disorder_NoP,170,1970-01,1003.2716713286625,1282.3083619799768,279.0366906513143,0.3,1198.5973547845824
RMD_Delusional Disorder_NoP,171,1970-01,1031.9387302964517,1198.1745461975988,166.23581590114713,0.3,1148.3038014272547
RMD_Delusional Disorder_NoP,192,1970-01,281.70651263716087,8416.447186149708,8134.740673512547,0.3,5976.024984095943
RMD_Delusional Disorder_NoP,193,1970-01,281.70651263716087,7914.219519193887,7632.513006556726,0.3,5624.465617226869
RMD_Delusional Disorder_NoP,194,1970-01,5624.465617226869,7425.18102133768,1800.7154041108115,0.3,6884.966400104437
RMD_Delusional Disorder_NoP,195,1970-01,5976.024984095943,6952.778801493738,976.7538173977946,0.3,6659.7526562744
RMD_Delusional Disorder_NoP,228,1970-01,0.0,646.5172013369279,646.5172013369279,0.3,452.5620409358495
RMD_Delusional Disorder_NoP,229,1970-01,0.0,544.6304935431025,544.6304935431025,0.3,381.24134548017173
RMD_Delusional Disorder_NoP,230,1970-01,381.24134548017173,450.2093040609441,68.96795858077235,0.3,429.5189164867124
RMD_Factitious Disorder_NoP,28,1970-01,37.35172481886019,134.42561269927626,97.07388788041607,0.3,105.30344633515143
RMD_Factitious Disorder_NoP,29,1970-01,37.35172481886019,122.23058257385742,84.87885775499723,0.3,96.76692524735824
RMD_Factitious Disorder_NoP,30,1970-01,96.76692524735824,150.06265254811117,53.29572730075293,0.3,134.0739343578853
RMD_Factitious Disorder_NoP,47,1970-01,125.0329452370615,182.72726464926097,57.69431941219948,0.3,165.41896882560113
RMD_Factitious Disorder_NoP,48,1970-01,135.95990730552288,215.9335157969942,79.97360849147131,0.3,191.9414332495528
RMD_Factitious Disorder_NoP,60,1970-01,147.51631433993913,1315.7003578830045,1168.1840435430654,0.3,965.2451448200848
RMD_Factitious Disorder_NoP,61,1970-01,156.7793905557588,1233.3507266881106,1076.571336132352,0.3,910.3793258484051
RMD_Factitious Disorder_NoP,62,1970-01,910.3793258484051,1153.0693049792656,242.68997913086048,0.3,1080.2623112400074
RMD_Factitious Disorder_NoP,63,1970-01,965.2451448200848,1075.0506789164087,109.80553409632398,0.3,1042.1090186875115
RMD_Factitious Disorder_NoP,84,1970-01,270.11706984213424,345.56644556868963,75.44937572655539,0.3,322.931632850723
RMD_Factitious Disorder_NoP,118,1970-01,28.522094164682944,82.28732325826196,53.76522909357902,0.3,66.15775453018826
RMD_Factitious Disorder_NoP,119,1970-01,38.70227242645802,100.0179261595251,61.31565373306708,0.3,81.62323003960498
RMD_Factitious Disorder_NoP,127,1970-01,56.15719700305332,116.69551425099816,60.53831724794484,0.3,98.5340190766147
RMD_Factitious Disorder_NoP,131,1970-01,104.07073878530474,170.8308285552113,66.76008976990656,0.3,150.80280162423932
RMD_Factitious Disorder_NoP,132,1970-01,107.95558717225413,162.79975627260947,54.844169100355344,0.3,146.34650554250288
RMD_Factitious Disorder_NoP,142,1970-01,96.02636896573888,178.9900760607025,82.96370709496362,0.3,154.1009639322134
RMD_Factitious Disorder_NoP,143,1970-01,112.54434914723812,217.99919656918365,105.45484742194553,0.3,186.36274234259997
RMD_Factitious Disorder_NoP,144,1970-01,154.1009639322134,207.3428257106374,53.24186177842401,0.3,191.3702671771102
RMD_Factitious Disorder_NoP,166,1970-01,159.6283124692443,218.50121070233044,58.87289823308615,0.3,200.8393412324046
RMD_Factitious Disorder_NoP,178,1970-01,138.2602099949064,191.3111830692785,53.05097307437211,0.3,175.39589114696687
RMD_Factitious Disorder_NoP,179,1970-01,175.39589114696687,243.5194527228436,68.12356157587672,0.3,223.08238425008057
RMD_Factitious Disorder_NoP,180,1970-01,177.70628428900648,237.149298147438,59.44301385843153,0.3,219.31639398990853
RMD_Factitious Disorder_NoP,189,1970-01,195.80745610945675,248.21195135666835,52.4044952472116,0.3,232.49060278250488
RMD_Factitious Disorder_NoP,215,1970-01,120.64243096641164,191.47541268445363,70.83298171804199,0.3,170.22551816904104
RMD_Factitious Disorder_NoP,226,1970-01,114.7297438708065,187.14838400461556,72.41864013380906,0.3,165.42279196447285
RMD_Factitious Disorder_NoP,227,1970-01,129.98414514506976,200.3327515383539,70.34860639328414,0.3,179.22816962036865
RMD_Factitious Disorder_NoP,233,1970-01,183.7243278328576,261.9685278596537,78.24420002679611,0.3,238.49526785161487
RMD_Factitious Disorder_NoP,240,1970-01,237.011845449082,744.790362665585,507.778517216503,0.3,592.4568075006341
RMD_Factitious Disorder_NoP,241,1970-01,237.011845449082,700.9734021785749,463.96155672949294,0.3,561.784935159727
RMD_Factitious Disorder_NoP,242,1970-01,561.784935159727,689.9436873960396,128.1587522363127,0.3,651.4960617251459
