Date,Period,Entity,Display_Name,Entity_Type,Trend_For_Plot
2004-03-01,Historical,RMD_Circadian Rhythm Sleep Wake Disorder,Circadian Rhythm Sleep Wake Disorder,RMD,0.1742253022962239
2004-03-01,Historical,RMD_Cotard Syndrome,Cotard Syndrome,RMD,0.0
2004-03-01,Historical,RMD_Cyclothymic Disorder,Cyclothymic Disorder,RMD,0.1727300604066196
2004-03-01,Historical,RMD_Delusional Disorder,Delusional Disorder,RMD,0.25961133967246863
2004-03-01,Historical,RMD_Diogenes Syndrome,Diogenes Syndrome,RMD,0.0
2004-03-01,Historical,RMD_Disinhibited Social Engagement Disorder,Disinhibited Social Engagement Disorder,RMD,0.2688543855674292
2004-03-01,Historical,RMD_Dissociative Amnesia,Dissociative Amnesia,RMD,0.0
2004-03-01,Historical,RMD_Dissociative Fugue,Dissociative Fugue,RMD,0.15291052155223955
2004-03-01,Historical,RMD_Ekbom Syndrome,Ekbom Syndrome,RMD,0.23982728346526172
2004-03-01,Historical,RMD_Erotomania,Erotomania,RMD,0.0
2004-03-01,Historical,RMD_Factitious Disorder,Factitious Disorder,RMD,0.11858421137145336
2004-03-01,Historical,RMD_Fregoli Delusion,Fregoli Delusion,RMD,0.2688543855674292
2004-03-01,Historical,RMD_Ganser Syndrome,Ganser Syndrome,RMD,0.0
2004-03-01,Historical,RMD_Hallucinogen Persisting Perception Disorder,Hallucinogen Persisting Perception Disorder,RMD,0.0
2004-03-01,Historical,RMD_Histrionic Personality Disorder,Histrionic Personality Disorder,RMD,0.054829239055677395
2004-03-01,Historical,RMD_Hypergraphia,Hypergraphia,RMD,0.18635565984931465
2004-03-01,Historical,RMD_Hyperthymesia,Hyperthymesia,RMD,0.0
2004-03-01,Historical,RMD_Impulse Control Disorders,Impulse Control Disorders,RMD,0.2688543855674292
2004-03-01,Historical,RMD_Intermetamorphosis Syndrome,Intermetamorphosis Syndrome,RMD,0.04474516973767084
2004-03-01,Historical,RMD_Kleine Levin Syndrome,Kleine Levin Syndrome,RMD,0.413578102420372
2004-03-01,Historical,RMD_Kleptomania,Kleptomania,RMD,0.2688543855674292
2004-03-01,Historical,RMD_Koro,Koro,RMD,0.0
2004-03-01,Historical,RMD_Landau Kleffner Syndrome,Landau Kleffner Syndrome,RMD,0.17157530105775093
2004-03-01,Historical,RMD_Narcissistic Personality Disorder,Narcissistic Personality Disorder,RMD,0.2789612347267197
2004-03-01,Historical,RMD_Olfactory Reference Syndrome,Olfactory Reference Syndrome,RMD,0.1276007077378606
2004-03-01,Historical,RMD_Othello Syndrome,Othello Syndrome,RMD,0.1182999728406432
2004-03-01,Historical,RMD_Palilalia,Palilalia,RMD,0.0
2004-03-01,Historical,RMD_Postpartum Psychosis,Postpartum Psychosis,RMD,0.0
2004-03-01,Historical,RMD_Pyromania,Pyromania,RMD,0.0
2004-03-01,Historical,RMD_Reactive Attachment Disorder,Reactive Attachment Disorder,RMD,0.10613059695823118
2004-03-01,Historical,RMD_Reduplicative Paramnesia,Reduplicative Paramnesia,RMD,0.0
2004-03-01,Historical,RMD_Rumination Disorder,Rumination Disorder,RMD,0.346707440389683
2004-03-01,Historical,RMD_Savant Syndrome,Savant Syndrome,RMD,0.30067485541322303
2004-03-01,Historical,RMD_Schizoaffective Disorder,Schizoaffective Disorder,RMD,0.29639605306172295
2004-03-01,Historical,RMD_Schizotypal Personality Disorder,Schizotypal Personality Disorder,RMD,0.2711916440325504
2004-03-01,Historical,RMD_Selective Mutism,Selective Mutism,RMD,0.027951127515910425
2004-03-01,Historical,RMD_Stendhal Syndrome,Stendhal Syndrome,RMD,0.0
2004-03-01,Historical,RMD_Wendigo Psychosis,Wendigo Psychosis,RMD,0.0
2004-03-01,Historical,PT_Acceptance And Commitment Therapy,Acceptance And Commitment Therapy,PT,0.2688543855674292
2004-03-01,Historical,PT_Animal Assisted Therapy,Animal Assisted Therapy,PT,0.2565599002700821
2004-03-01,Historical,PT_Anticonvulsant Therapy,Anticonvulsant Therapy,PT,0.2688543855674292
2004-03-01,Historical,PT_Antidepressants,Antidepressants,PT,0.24939037670075387
2004-03-01,Historical,PT_Antipsychotic Medications,Antipsychotic Medications,PT,0.0
2004-03-01,Historical,PT_Anxiolytic Medications,Anxiolytic Medications,PT,0.24178684886490587
2004-03-01,Historical,PT_Art Therapy,Art Therapy,PT,0.2688543855674292
2004-03-01,Historical,PT_Augmentative Communication Devices,Augmentative Communication Devices,PT,0.2688543855674292
2004-03-01,Historical,PT_Behavioral Activation Therapy,Behavioral Activation Therapy,PT,0.0
2004-03-01,Historical,PT_Biofeedback Devices,Biofeedback Devices,PT,0.17072820511075473
2004-03-01,Historical,PT_Blockchain For Data Protection,Blockchain For Data Protection,PT,0.0
2004-03-01,Historical,PT_Brain Computer Interface,Brain Computer Interface,PT,0.13216945076452563
2004-03-01,Historical,PT_Cbt For Insomnia,Cbt For Insomnia,PT,0.0
2004-03-01,Historical,PT_Chronotherapy,Chronotherapy,PT,0.23838255228156408
2004-03-01,Historical,PT_Closed Loop Neurostimulation,Closed Loop Neurostimulation,PT,0.18367215039826207
2004-03-01,Historical,PT_Clozapine Protocol,Clozapine Protocol,PT,0.0
2004-03-01,Historical,PT_Cognitive Assistive Technologies,Cognitive Assistive Technologies,PT,0.0
2004-03-01,Historical,PT_Cognitive Behavioral Therapy,Cognitive Behavioral Therapy,PT,0.17934236371395976
2004-03-01,Historical,PT_Cognitive Enhancement Programs,Cognitive Enhancement Programs,PT,0.038302122165034404
2004-03-01,Historical,PT_Cultural Psychiatry Interventions,Cultural Psychiatry Interventions,PT,0.0033140560691151816
2004-03-01,Historical,PT_Deep Brain Stimulation,Deep Brain Stimulation,PT,0.2688543855674292
2004-03-01,Historical,PT_Dialectical Behavior Therapy,Dialectical Behavior Therapy,PT,0.20689247636752153
2004-03-01,Historical,PT_Dietary Interventions And Supplements,Dietary Interventions And Supplements,PT,0.0
2004-03-01,Historical,PT_Digital Health Tools,Digital Health Tools,PT,0.12266501693226042
2004-03-01,Historical,PT_Digital Imaging Technologies For Brain Scanning,Digital Imaging Technologies For Brain Scanning,PT,0.0
2004-03-01,Historical,PT_Digital Phenotyping,Digital Phenotyping,PT,0.24208835867824144
2004-03-01,Historical,PT_Digital Therapeutics,Digital Therapeutics,PT,0.0
2004-03-01,Historical,PT_Electroconvulsive Therapy,Electroconvulsive Therapy,PT,0.0
2004-03-01,Historical,PT_Electroencephalography,Electroencephalography,PT,0.19325561137081235
2004-03-01,Historical,PT_Emdr Therapy,Emdr Therapy,PT,0.20455230190189094
2004-03-01,Historical,PT_Emotion Regulation Training,Emotion Regulation Training,PT,0.0
2004-03-01,Historical,PT_Expressive Writing And Journaling,Expressive Writing And Journaling,PT,0.18635565984931465
2004-03-01,Historical,PT_Fecal Microbiota Transplant,Fecal Microbiota Transplant,PT,0.0
2004-03-01,Historical,PT_Focused Ultrasound Therapy,Focused Ultrasound Therapy,PT,0.0
2004-03-01,Historical,PT_Hypnotherapy,Hypnotherapy,PT,0.1264157653577181
2004-03-01,Historical,PT_Immunotherapy For Neuropsychiatric Disorders,Immunotherapy For Neuropsychiatric Disorders,PT,0.2688543855674292
2004-03-01,Historical,PT_Interpersonal Psychotherapy,Interpersonal Psychotherapy,PT,0.23414904361791122
2004-03-01,Historical,PT_Ketamine Therapy,Ketamine Therapy,PT,0.0
2004-03-01,Historical,PT_Light Therapy,Light Therapy,PT,0.3099274213274864
2004-03-01,Historical,PT_Lithium Therapy,Lithium Therapy,PT,0.3308426071748025
2004-03-01,Historical,PT_Machine Learning Neuroimaging,Machine Learning Neuroimaging,PT,0.0
2004-03-01,Historical,PT_Meditation And Relaxation Techniques,Meditation And Relaxation Techniques,PT,0.2688543855674292
2004-03-01,Historical,PT_Memory Retrieval Techniques,Memory Retrieval Techniques,PT,0.03807732170756701
2004-03-01,Historical,PT_Mentalization Based Treatment,Mentalization Based Treatment,PT,0.249301534266253
2004-03-01,Historical,PT_Metabolic And Enzyme Targeted Therapy,Metabolic And Enzyme Targeted Therapy,PT,0.28379074032117524
2004-03-01,Historical,PT_Metaverse,Metaverse,PT,0.0
2004-03-01,Historical,PT_Mindfulness Based Stress Reduction,Mindfulness Based Stress Reduction,PT,0.1513251392055524
2004-03-01,Historical,PT_Mood Stabilizers,Mood Stabilizers,PT,0.2625150836515312
2004-03-01,Historical,PT_Motivational Interviewing,Motivational Interviewing,PT,0.2637522914718116
2004-03-01,Historical,PT_Music Therapy,Music Therapy,PT,0.2688543855674292
2004-03-01,Historical,PT_Naltrexone,Naltrexone,PT,0.2688543855674292
2004-03-01,Historical,PT_Narrative Exposure Therapy,Narrative Exposure Therapy,PT,0.2688543855674292
2004-03-01,Historical,PT_Neurobiological Assessments For Mental Disorders,Neurobiological Assessments For Mental Disorders,PT,0.0
2004-03-01,Historical,PT_Neurocognitive Training,Neurocognitive Training,PT,0.0
2004-03-01,Historical,PT_Neurofeedback Systems,Neurofeedback Systems,PT,0.0
2004-03-01,Historical,PT_Neuromodulation Techniques,Neuromodulation Techniques,PT,0.137614639471013
2004-03-01,Historical,PT_Neuroplasticity Techniques,Neuroplasticity Techniques,PT,0.2688543855674292
2004-03-01,Historical,PT_Neuroprotective Agents,Neuroprotective Agents,PT,0.215678134201251
2004-03-01,Historical,PT_Occupational Therapy,Occupational Therapy,PT,0.23927262719849732
2004-03-01,Historical,PT_Oxytocin Therapy,Oxytocin Therapy,PT,0.0
2004-03-01,Historical,PT_Personalized Medicine,Personalized Medicine,PT,0.10988060022257695
2004-03-01,Historical,PT_Pharmacogenomic Testing,Pharmacogenomic Testing,PT,0.0
2004-03-01,Historical,PT_Privacy Preserving Ai In Digital Mental Health,Privacy Preserving AI In Digital Mental Health,PT,0.0
2004-03-01,Historical,PT_Prolonged Exposure Therapy,Prolonged Exposure Therapy,PT,0.03787638678311109
2004-03-01,Historical,PT_Psilocybin Assisted Therapy,Psilocybin Assisted Therapy,PT,0.0
2004-03-01,Historical,PT_Psychoeducation Programs,Psychoeducation Programs,PT,0.2688543855674292
2004-03-01,Historical,PT_Psychophysiological Metrics For Treatment Response,Psychophysiological Metrics For Treatment Response,PT,0.13155126350360927
2004-03-01,Historical,PT_Reality Testing Techniques,Reality Testing Techniques,PT,0.0
2004-03-01,Historical,PT_Regenerative Medicine Approaches,Regenerative Medicine Approaches,PT,0.19321302095694157
2004-03-01,Historical,PT_Resting State Fmri,Resting State FMRI,PT,0.0
2004-03-01,Historical,PT_Schema Therapy,Schema Therapy,PT,0.18635565984931465
2004-03-01,Historical,PT_Secure Data Storage For Patient Records,Secure Data Storage For Patient Records,PT,0.0
2004-03-01,Historical,PT_Selective Serotonin Reuptake Inhibitors,Selective Serotonin Reuptake Inhibitors,PT,0.26203627356847753
2004-03-01,Historical,PT_Sleep Pattern Monitoring And Manipulation,Sleep Pattern Monitoring And Manipulation,PT,0.0
2004-03-01,Historical,PT_Smart Wearable Mental Health Trackers,Smart Wearable Mental Health Trackers,PT,0.0
2004-03-01,Historical,PT_Social Skills Training,Social Skills Training,PT,0.2688543855674292
2004-03-01,Historical,PT_Speech Language Therapy,Speech Language Therapy,PT,0.2832823989878867
2004-03-01,Historical,PT_Stem Cell Therapy For Neurological Disorders,Stem Cell Therapy For Neurological Disorders,PT,0.15151841637050809
2004-03-01,Historical,PT_Stimulant And Wake Promoting Agents,Stimulant And Wake Promoting Agents,PT,0.2000582076375562
2004-03-01,Historical,PT_Traditional And Alternative Medicine Approaches,Traditional And Alternative Medicine Approaches,PT,0.184524675249034
2004-03-01,Historical,PT_Transcranial Direct Current Stimulation,Transcranial Direct Current Stimulation,PT,0.2688543855674292
2004-03-01,Historical,PT_Transcranial Magnetic Stimulation,Transcranial Magnetic Stimulation,PT,0.20693386886541393
2004-03-01,Historical,PT_Transference Focused Psychotherapy,Transference Focused Psychotherapy,PT,0.25956248290175254
2004-03-01,Historical,PT_Trauma Focused Cbt,Trauma Focused Cbt,PT,0.0
2004-03-01,Historical,PT_Vagus Nerve Stimulation,Vagus Nerve Stimulation,PT,0.19030839501100344
2004-03-01,Historical,PT_Virtual Reality Exposure Therapy,Virtual Reality Exposure Therapy,PT,0.2609622159692745
2004-03-01,Historical,PT_Vocal And Speech Biomarkers,Vocal And Speech Biomarkers,PT,0.0
2004-03-01,Historical,PT_Voxel Based Lesion Symptom Mapping,Voxel Based Lesion Symptom Mapping,PT,0.13690787418760325
2004-04-01,Historical,RMD_Anorexia Nervosa,Anorexia Nervosa,RMD,0.21806711220897765
2004-04-01,Historical,RMD_Antisocial Personality Disorder,Antisocial Personality Disorder,RMD,0.36483437061712115
2004-04-01,Historical,RMD_Autosarcophagy,Autosarcophagy,RMD,0.0
2004-04-01,Historical,RMD_Avoidant Personality Disorder,Avoidant Personality Disorder,RMD,0.003369072425366966
2004-04-01,Historical,RMD_Boanthropy,Boanthropy,RMD,0.0
2004-04-01,Historical,RMD_Body Integrity Dysphoria,Body Integrity Dysphoria,RMD,0.20521537991168304
2004-04-01,Historical,RMD_Brief Psychotic Disorder,Brief Psychotic Disorder,RMD,0.24791666236036813
2004-04-01,Historical,RMD_Capgras Syndrome,Capgras Syndrome,RMD,0.13677484610291324
2004-04-01,Historical,RMD_Childhood Disintegrative Disorder,Childhood Disintegrative Disorder,RMD,0.04824288057563118
2004-04-01,Historical,RMD_Chronic Traumatic Encephalopathy,Chronic Traumatic Encephalopathy,RMD,0.20943251105584454
2004-04-01,Historical,RMD_Circadian Rhythm Sleep Wake Disorder,Circadian Rhythm Sleep Wake Disorder,RMD,0.1568027720666015
2004-04-01,Historical,RMD_Cotard Syndrome,Cotard Syndrome,RMD,0.0
2004-04-01,Historical,RMD_Cyclothymic Disorder,Cyclothymic Disorder,RMD,0.15545705436595764
2004-04-01,Historical,RMD_Delusional Disorder,Delusional Disorder,RMD,0.23541491238911416
2004-04-01,Historical,RMD_Diogenes Syndrome,Diogenes Syndrome,RMD,0.0
2004-04-01,Historical,RMD_Disinhibited Social Engagement Disorder,Disinhibited Social Engagement Disorder,RMD,0.24196894701068627
2004-04-01,Historical,RMD_Dissociative Amnesia,Dissociative Amnesia,RMD,0.0
2004-04-01,Historical,RMD_Dissociative Fugue,Dissociative Fugue,RMD,0.1376194693970156
2004-04-01,Historical,RMD_Ekbom Syndrome,Ekbom Syndrome,RMD,0.2171428869480298
2004-04-01,Historical,RMD_Erotomania,Erotomania,RMD,0.0
2004-04-01,Historical,RMD_Factitious Disorder,Factitious Disorder,RMD,0.10788189884609534
2004-04-01,Historical,RMD_Fregoli Delusion,Fregoli Delusion,RMD,0.24196894701068627
2004-04-01,Historical,RMD_Ganser Syndrome,Ganser Syndrome,RMD,0.0
2004-04-01,Historical,RMD_Hallucinogen Persisting Perception Disorder,Hallucinogen Persisting Perception Disorder,RMD,0.0
2004-04-01,Historical,RMD_Histrionic Personality Disorder,Histrionic Personality Disorder,RMD,0.049346315150109656
2004-04-01,Historical,RMD_Hypergraphia,Hypergraphia,RMD,0.1677200938643832
2004-04-01,Historical,RMD_Hyperthymesia,Hyperthymesia,RMD,0.0
2004-04-01,Historical,RMD_Impulse Control Disorders,Impulse Control Disorders,RMD,0.2456300749992344
2004-04-01,Historical,RMD_Intermetamorphosis Syndrome,Intermetamorphosis Syndrome,RMD,0.06853225054918166
2004-04-01,Historical,RMD_Kleine Levin Syndrome,Kleine Levin Syndrome,RMD,0.3722202921783348
2004-04-01,Historical,RMD_Kleptomania,Kleptomania,RMD,0.24196894701068627
2004-04-01,Historical,RMD_Koro,Koro,RMD,0.0
2004-04-01,Historical,RMD_Landau Kleffner Syndrome,Landau Kleffner Syndrome,RMD,0.15441777095197584
2004-04-01,Historical,RMD_Narcissistic Personality Disorder,Narcissistic Personality Disorder,RMD,0.2599982575713632
2004-04-01,Historical,RMD_Olfactory Reference Syndrome,Olfactory Reference Syndrome,RMD,0.11484063696407455
2004-04-01,Historical,RMD_Othello Syndrome,Othello Syndrome,RMD,0.16185974675086806
2004-04-01,Historical,RMD_Palilalia,Palilalia,RMD,0.0
2004-04-01,Historical,RMD_Postpartum Psychosis,Postpartum Psychosis,RMD,0.019596987432229217
2004-04-01,Historical,RMD_Pyromania,Pyromania,RMD,0.0
2004-04-01,Historical,RMD_Reactive Attachment Disorder,Reactive Attachment Disorder,RMD,0.09551753726240807
2004-04-01,Historical,RMD_Reduplicative Paramnesia,Reduplicative Paramnesia,RMD,0.0
2004-04-01,Historical,RMD_Rumination Disorder,Rumination Disorder,RMD,0.3120366963507147
2004-04-01,Historical,RMD_Savant Syndrome,Savant Syndrome,RMD,0.29270434563162084
2004-04-01,Historical,RMD_Schizoaffective Disorder,Schizoaffective Disorder,RMD,0.2667564477555507
2004-04-01,Historical,RMD_Schizotypal Personality Disorder,Schizotypal Personality Disorder,RMD,0.25215327460076264
2004-04-01,Historical,RMD_Selective Mutism,Selective Mutism,RMD,0.025156014764319383
2004-04-01,Historical,RMD_Stendhal Syndrome,Stendhal Syndrome,RMD,0.0
2004-04-01,Historical,RMD_Wendigo Psychosis,Wendigo Psychosis,RMD,0.0
2004-04-01,Historical,PT_Acceptance And Commitment Therapy,Acceptance And Commitment Therapy,PT,0.24196894701068627
2004-04-01,Historical,PT_Animal Assisted Therapy,Animal Assisted Therapy,PT,0.23090391024307388
2004-04-01,Historical,PT_Anticonvulsant Therapy,Anticonvulsant Therapy,PT,0.24196894701068627
2004-04-01,Historical,PT_Antidepressants,Antidepressants,PT,0.2244513390306785
2004-04-01,Historical,PT_Antipsychotic Medications,Antipsychotic Medications,PT,0.0
2004-04-01,Historical,PT_Anxiolytic Medications,Anxiolytic Medications,PT,0.2176081639784153
2004-04-01,Historical,PT_Art Therapy,Art Therapy,PT,0.24196894701068627
2004-04-01,Historical,PT_Augmentative Communication Devices,Augmentative Communication Devices,PT,0.24196894701068627
2004-04-01,Historical,PT_Behavioral Activation Therapy,Behavioral Activation Therapy,PT,0.0015870330422618425
2004-04-01,Historical,PT_Biofeedback Devices,Biofeedback Devices,PT,0.15365538459967926
2004-04-01,Historical,PT_Blockchain For Data Protection,Blockchain For Data Protection,PT,0.0
2004-04-01,Historical,PT_Brain Computer Interface,Brain Computer Interface,PT,0.11895250568807307
2004-04-01,Historical,PT_Cbt For Insomnia,Cbt For Insomnia,PT,0.0
2004-04-01,Historical,PT_Chronotherapy,Chronotherapy,PT,0.21454429705340766
2004-04-01,Historical,PT_Closed Loop Neurostimulation,Closed Loop Neurostimulation,PT,0.16530493535843588
2004-04-01,Historical,PT_Clozapine Protocol,Clozapine Protocol,PT,0.0
2004-04-01,Historical,PT_Cognitive Assistive Technologies,Cognitive Assistive Technologies,PT,0.0
2004-04-01,Historical,PT_Cognitive Behavioral Therapy,Cognitive Behavioral Therapy,PT,0.1614081273425638
2004-04-01,Historical,PT_Cognitive Enhancement Programs,Cognitive Enhancement Programs,PT,0.05968081225073753
2004-04-01,Historical,PT_Cultural Psychiatry Interventions,Cultural Psychiatry Interventions,PT,0.006115233141751188
2004-04-01,Historical,PT_Deep Brain Stimulation,Deep Brain Stimulation,PT,0.24196894701068627
2004-04-01,Historical,PT_Dialectical Behavior Therapy,Dialectical Behavior Therapy,PT,0.1862032287307694
2004-04-01,Historical,PT_Dietary Interventions And Supplements,Dietary Interventions And Supplements,PT,0.0
2004-04-01,Historical,PT_Digital Health Tools,Digital Health Tools,PT,0.11039851523903438
2004-04-01,Historical,PT_Digital Imaging Technologies For Brain Scanning,Digital Imaging Technologies For Brain Scanning,PT,0.0
