Date,Entity,Display_Name,Entity_Type,Channel,Forecast_Scaled,Forecast_Raw
2026-09-01,PT_Stem Cell Therapy For Neurological Disorders,Stem Cell Therapy For Neurological Disorders,PT,TDB,0.3967946171760559,2.1054580211639404
2026-09-01,PT_Stimulant And Wake Promoting Agents,Stimulant And Wake Promoting Agents,PT,TDB,1.1849915981292725,39.18302917480469
2026-09-01,PT_Traditional And Alternative Medicine Approaches,Traditional And Alternative Medicine Approaches,PT,TDB,0.5940386652946472,8.183395385742188
2026-09-01,PT_Transcranial Direct Current Stimulation,Transcranial Direct Current Stimulation,PT,TDB,0.8622505068778992,38.46830749511719
2026-09-01,PT_Transcranial Magnetic Stimulation,Transcranial Magnetic Stimulation,PT,TDB,0.9486149549484253,186.9418487548828
2026-09-01,PT_Transference Focused Psychotherapy,Transference Focused Psychotherapy,PT,TDB,1.1185390949249268,10.125070571899414
2026-09-01,PT_Trauma Focused Cbt,Trauma Focused Cbt,PT,TDB,0.5870245099067688,2.798035144805908
2026-09-01,PT_Vagus Nerve Stimulation,Vagus Nerve Stimulation,PT,TDB,1.1115320920944214,15.669663429260254
2026-09-01,PT_Virtual Reality Exposure Therapy,Virtual Reality Exposure Therapy,PT,TDB,0.884396493434906,7.149724006652832
2026-09-01,PT_Vocal And Speech Biomarkers,Vocal And Speech Biomarkers,PT,TDB,-0.014099021442234516,0.0
2026-09-01,PT_Voxel Based Lesion Symptom Mapping,Voxel Based Lesion Symptom Mapping,PT,TDB,0.4836954176425934,0.9316884279251099
2026-10-01,RMD_Anorexia Nervosa,Anorexia Nervosa,RMD,TDB,1.9058938026428223,359.4533386230469
2026-10-01,RMD_Antisocial Personality Disorder,Antisocial Personality Disorder,RMD,TDB,1.2057392597198486,44.68220901489258
2026-10-01,RMD_Autosarcophagy,Autosarcophagy,RMD,TDB,0.6039806604385376,0.8293864727020264
2026-10-01,RMD_Avoidant Personality Disorder,Avoidant Personality Disorder,RMD,TDB,1.5623114109039307,16.345787048339844
2026-10-01,RMD_Boanthropy,Boanthropy,RMD,TDB,0.8053397536277771,2.294403314590454
2026-10-01,RMD_Body Integrity Dysphoria,Body Integrity Dysphoria,RMD,TDB,1.7233729362487793,32.73286819458008
2026-10-01,RMD_Brief Psychotic Disorder,Brief Psychotic Disorder,RMD,TDB,1.1952459812164307,2.4175031185150146
2026-10-01,RMD_Capgras Syndrome,Capgras Syndrome,RMD,TDB,1.5756795406341553,24.568525314331055
2026-10-01,RMD_Childhood Disintegrative Disorder,Childhood Disintegrative Disorder,RMD,TDB,1.6878149509429932,32.490135192871094
2026-10-01,RMD_Chronic Traumatic Encephalopathy,Chronic Traumatic Encephalopathy,RMD,TDB,2.057635545730591,432.4148254394531
2026-10-01,RMD_Circadian Rhythm Sleep Wake Disorder,Circadian Rhythm Sleep Wake Disorder,RMD,TDB,1.2274556159973145,2.757189989089966
2026-10-01,RMD_Cotard Syndrome,Cotard Syndrome,RMD,TDB,1.5355876684188843,5.312399864196777
2026-10-01,RMD_Cyclothymic Disorder,Cyclothymic Disorder,RMD,TDB,1.9801568984985352,238.55650329589844
2026-10-01,RMD_Delusional Disorder,Delusional Disorder,RMD,TDB,0.5698668956756592,1.7499631643295288
2026-10-01,RMD_Diogenes Syndrome,Diogenes Syndrome,RMD,TDB,1.7052522897720337,4.561941146850586
2026-10-01,RMD_Disinhibited Social Engagement Disorder,Disinhibited Social Engagement Disorder,RMD,TDB,1.0889931917190552,4.652833938598633
2026-10-01,RMD_Dissociative Amnesia,Dissociative Amnesia,RMD,TDB,1.6030476093292236,6.023859977722168
2026-10-01,RMD_Dissociative Fugue,Dissociative Fugue,RMD,TDB,1.925262212753296,40.21903610229492
2026-10-01,RMD_Ekbom Syndrome,Ekbom Syndrome,RMD,TDB,1.5230231285095215,47.79323196411133
2026-10-01,RMD_Erotomania,Erotomania,RMD,TDB,1.9491453170776367,83.0665054321289
2026-10-01,RMD_Factitious Disorder,Factitious Disorder,RMD,TDB,2.0717716217041016,273.1446838378906
2026-10-01,RMD_Fregoli Delusion,Fregoli Delusion,RMD,TDB,0.9505720734596252,1.5871893167495728
2026-10-01,RMD_Ganser Syndrome,Ganser Syndrome,RMD,TDB,2.2909555435180664,13.274247169494629
2026-10-01,RMD_Hallucinogen Persisting Perception Disorder,Hallucinogen Persisting Perception Disorder,RMD,TDB,2.075202226638794,154.53781127929688
2026-10-01,RMD_Histrionic Personality Disorder,Histrionic Personality Disorder,RMD,TDB,1.2867323160171509,16.6558780670166
2026-10-01,RMD_Hypergraphia,Hypergraphia,RMD,TDB,1.0436983108520508,5.050662040710449
2026-10-01,RMD_Hyperthymesia,Hyperthymesia,RMD,TDB,1.965466022491455,77.05537414550781
2026-10-01,RMD_Impulse Control Disorders,Impulse Control Disorders,RMD,TDB,1.3487612009048462,71.80614471435547
2026-10-01,RMD_Intermetamorphosis Syndrome,Intermetamorphosis Syndrome,RMD,TDB,0.013598568737506866,0.036666084080934525
2026-10-01,RMD_Kleine Levin Syndrome,Kleine Levin Syndrome,RMD,TDB,1.4082446098327637,16.709253311157227
2026-10-01,RMD_Kleptomania,Kleptomania,RMD,TDB,2.3046603202819824,38.139984130859375
2026-10-01,RMD_Koro,Koro,RMD,TDB,1.066330909729004,3.5137460231781006
2026-10-01,RMD_Landau Kleffner Syndrome,Landau Kleffner Syndrome,RMD,TDB,1.669809341430664,10.717434883117676
2026-10-01,RMD_Narcissistic Personality Disorder,Narcissistic Personality Disorder,RMD,TDB,2.0149099826812744,362.5320129394531
2026-10-01,RMD_Olfactory Reference Syndrome,Olfactory Reference Syndrome,RMD,TDB,1.5776069164276123,92.6708755493164
2026-10-01,RMD_Othello Syndrome,Othello Syndrome,RMD,TDB,1.4378118515014648,18.138633728027344
2026-10-01,RMD_Palilalia,Palilalia,RMD,TDB,0.7775569558143616,2.3218491077423096
2026-10-01,RMD_Postpartum Psychosis,Postpartum Psychosis,RMD,TDB,2.301527738571167,33.08577346801758
2026-10-01,RMD_Pyromania,Pyromania,RMD,TDB,1.79105806350708,46.83142852783203
2026-10-01,RMD_Reactive Attachment Disorder,Reactive Attachment Disorder,RMD,TDB,2.239997148513794,164.68972778320312
2026-10-01,RMD_Reduplicative Paramnesia,Reduplicative Paramnesia,RMD,TDB,1.2985310554504395,2.6639106273651123
2026-10-01,RMD_Rumination Disorder,Rumination Disorder,RMD,TDB,1.8539376258850098,83.5837173461914
2026-10-01,RMD_Savant Syndrome,Savant Syndrome,RMD,TDB,1.1833256483078003,16.54930877685547
2026-10-01,RMD_Schizoaffective Disorder,Schizoaffective Disorder,RMD,TDB,1.5497642755508423,91.17467498779297
2026-10-01,RMD_Schizotypal Personality Disorder,Schizotypal Personality Disorder,RMD,TDB,2.023635149002075,238.3820343017578
2026-10-01,RMD_Selective Mutism,Selective Mutism,RMD,TDB,2.680999279022217,53.82985305786133
2026-10-01,RMD_Stendhal Syndrome,Stendhal Syndrome,RMD,TDB,0.9284269213676453,3.5477867126464844
2026-10-01,RMD_Wendigo Psychosis,Wendigo Psychosis,RMD,TDB,0.6249301433563232,1.201215147972107
2026-10-01,PT_Acceptance And Commitment Therapy,Acceptance And Commitment Therapy,PT,TDB,1.015424370765686,38.119224548339844
2026-10-01,PT_Animal Assisted Therapy,Animal Assisted Therapy,PT,TDB,1.3041810989379883,8.021255493164062
2026-10-01,PT_Anticonvulsant Therapy,Anticonvulsant Therapy,PT,TDB,0.39372995495796204,2.6067612171173096
2026-10-01,PT_Antidepressants,Antidepressants,PT,TDB,0.917853593826294,128.15545654296875
2026-10-01,PT_Antipsychotic Medications,Antipsychotic Medications,PT,TDB,-0.014170575886964798,0.0
2026-10-01,PT_Anxiolytic Medications,Anxiolytic Medications,PT,TDB,0.886040210723877,76.75607299804688
2026-10-01,PT_Art Therapy,Art Therapy,PT,TDB,0.40966176986694336,3.1362085342407227
2026-10-01,PT_Augmentative Communication Devices,Augmentative Communication Devices,PT,TDB,0.3139500916004181,0.5453141927719116
2026-10-01,PT_Behavioral Activation Therapy,Behavioral Activation Therapy,PT,TDB,0.5306363105773926,2.028535842895508
2026-10-01,PT_Biofeedback Devices,Biofeedback Devices,PT,TDB,0.5615452527999878,0.8458608984947205
2026-10-01,PT_Blockchain For Data Protection,Blockchain For Data Protection,PT,TDB,-0.01367991417646408,0.0
2026-10-01,PT_Brain Computer Interface,Brain Computer Interface,PT,TDB,0.8996667861938477,66.61920166015625
2026-10-01,PT_Cbt For Insomnia,Cbt For Insomnia,PT,TDB,1.4957789182662964,3.4628114700317383
2026-10-01,PT_Chronotherapy,Chronotherapy,PT,TDB,1.0346647500991821,2.6038272380828857
2026-10-01,PT_Closed Loop Neurostimulation,Closed Loop Neurostimulation,PT,TDB,1.210837721824646,30.46624755859375
2026-10-01,PT_Clozapine Protocol,Clozapine Protocol,PT,TDB,-0.014910327270627022,0.0
2026-10-01,PT_Cognitive Assistive Technologies,Cognitive Assistive Technologies,PT,TDB,0.03575143218040466,0.03639819845557213
2026-10-01,PT_Cognitive Behavioral Therapy,Cognitive Behavioral Therapy,PT,TDB,0.9260887503623962,143.75460815429688
2026-10-01,PT_Cognitive Enhancement Programs,Cognitive Enhancement Programs,PT,TDB,0.08122150599956512,0.1797415167093277
2026-10-01,PT_Cultural Psychiatry Interventions,Cultural Psychiatry Interventions,PT,TDB,0.1696600466966629,0.18490196764469147
2026-10-01,PT_Deep Brain Stimulation,Deep Brain Stimulation,PT,TDB,0.8847364783287048,12.531935691833496
2026-10-01,PT_Dialectical Behavior Therapy,Dialectical Behavior Therapy,PT,TDB,0.9931870698928833,29.14623260498047
2026-10-01,PT_Dietary Interventions And Supplements,Dietary Interventions And Supplements,PT,TDB,0.1472986489534378,0.15869995951652527
2026-10-01,PT_Digital Health Tools,Digital Health Tools,PT,TDB,0.7573977112770081,44.71376037597656
2026-10-01,PT_Digital Imaging Technologies For Brain Scanning,Digital Imaging Technologies For Brain Scanning,PT,TDB,0.05768311768770218,0.09916332364082336
2026-10-01,PT_Digital Phenotyping,Digital Phenotyping,PT,TDB,1.3474712371826172,17.3928279876709
2026-10-01,PT_Digital Therapeutics,Digital Therapeutics,PT,TDB,-0.01423196867108345,0.0
2026-10-01,PT_Electroconvulsive Therapy,Electroconvulsive Therapy,PT,TDB,-0.014223510399460793,0.0
2026-10-01,PT_Electroencephalography,Electroencephalography,PT,TDB,0.8438566327095032,183.10374450683594
2026-10-01,PT_Emdr Therapy,Emdr Therapy,PT,TDB,1.0082323551177979,28.934383392333984
2026-10-01,PT_Emotion Regulation Training,Emotion Regulation Training,PT,TDB,0.6404631733894348,1.9997522830963135
2026-10-01,PT_Expressive Writing And Journaling,Expressive Writing And Journaling,PT,TDB,0.15418444573879242,0.16670605540275574
2026-10-01,PT_Fecal Microbiota Transplant,Fecal Microbiota Transplant,PT,TDB,-0.01410173624753952,0.0
2026-10-01,PT_Focused Ultrasound Therapy,Focused Ultrasound Therapy,PT,TDB,0.40776246786117554,0.9484592080116272
2026-10-01,PT_Hypnotherapy,Hypnotherapy,PT,TDB,1.098909616470337,24.531494140625
2026-10-01,PT_Immunotherapy For Neuropsychiatric Disorders,Immunotherapy For Neuropsychiatric Disorders,PT,TDB,1.0386627912521362,19.128196716308594
2026-10-01,PT_Interpersonal Psychotherapy,Interpersonal Psychotherapy,PT,TDB,0.6192208528518677,4.1404500007629395
2026-10-01,PT_Ketamine Therapy,Ketamine Therapy,PT,TDB,1.1654328107833862,21.956945419311523
2026-10-01,PT_Light Therapy,Light Therapy,PT,TDB,1.0435835123062134,15.711271286010742
2026-10-01,PT_Lithium Therapy,Lithium Therapy,PT,TDB,0.06970836222171783,0.07959121465682983
2026-10-01,PT_Machine Learning Neuroimaging,Machine Learning Neuroimaging,PT,TDB,2.0391218662261963,9.273499488830566
2026-10-01,PT_Meditation And Relaxation Techniques,Meditation And Relaxation Techniques,PT,TDB,0.35221102833747864,0.9845080375671387
2026-10-01,PT_Memory Retrieval Techniques,Memory Retrieval Techniques,PT,TDB,-0.009756309911608696,0.0
2026-10-01,PT_Mentalization Based Treatment,Mentalization Based Treatment,PT,TDB,0.9628661274909973,7.664717674255371
2026-10-01,PT_Metabolic And Enzyme Targeted Therapy,Metabolic And Enzyme Targeted Therapy,PT,TDB,0.41471734642982483,0.7769888639450073
2026-10-01,PT_Metaverse,Metaverse,PT,TDB,-0.01524735614657402,0.0
2026-10-01,PT_Mindfulness Based Stress Reduction,Mindfulness Based Stress Reduction,PT,TDB,0.9004172086715698,26.8426513671875
2026-10-01,PT_Mood Stabilizers,Mood Stabilizers,PT,TDB,0.9949768781661987,45.18605041503906
2026-10-01,PT_Motivational Interviewing,Motivational Interviewing,PT,TDB,1.1289571523666382,62.77937316894531
2026-10-01,PT_Music Therapy,Music Therapy,PT,TDB,0.8541579842567444,11.920673370361328
2026-10-01,PT_Naltrexone,Naltrexone,PT,TDB,1.228180170059204,22.341197967529297
2026-10-01,PT_Narrative Exposure Therapy,Narrative Exposure Therapy,PT,TDB,0.8365395069122314,25.378829956054688
2026-10-01,PT_Neurobiological Assessments For Mental Disorders,Neurobiological Assessments For Mental Disorders,PT,TDB,0.16900542378425598,0.18412655591964722
2026-10-01,PT_Neurocognitive Training,Neurocognitive Training,PT,TDB,0.7597905993461609,1.369807243347168
2026-10-01,PT_Neurofeedback Systems,Neurofeedback Systems,PT,TDB,0.322370707988739,0.38039639592170715
2026-10-01,PT_Neuromodulation Techniques,Neuromodulation Techniques,PT,TDB,0.7374017834663391,12.214138984680176
2026-10-01,PT_Neuroplasticity Techniques,Neuroplasticity Techniques,PT,TDB,0.055721938610076904,0.12285047024488449
2026-10-01,PT_Neuroprotective Agents,Neuroprotective Agents,PT,TDB,1.012382984161377,26.951297760009766
2026-10-01,PT_Occupational Therapy,Occupational Therapy,PT,TDB,1.0823332071304321,66.68297576904297
2026-10-01,PT_Oxytocin Therapy,Oxytocin Therapy,PT,TDB,0.9738427400588989,1.6481008529663086
2026-10-01,PT_Personalized Medicine,Personalized Medicine,PT,TDB,0.9102991223335266,301.7573547363281
2026-10-01,PT_Pharmacogenomic Testing,Pharmacogenomic Testing,PT,TDB,1.4829400777816772,14.660256385803223
2026-10-01,PT_Privacy Preserving Ai In Digital Mental Health,Privacy Preserving AI In Digital Mental Health,PT,TDB,-0.014423014596104622,0.0
2026-10-01,PT_Prolonged Exposure Therapy,Prolonged Exposure Therapy,PT,TDB,0.024011490866541862,0.050052810460329056
2026-10-01,PT_Psilocybin Assisted Therapy,Psilocybin Assisted Therapy,PT,TDB,-0.015306662768125534,0.0
2026-10-01,PT_Psychoeducation Programs,Psychoeducation Programs,PT,TDB,0.4269169270992279,0.9879347681999207
2026-10-01,PT_Psychophysiological Metrics For Treatment Response,Psychophysiological Metrics For Treatment Response,PT,TDB,0.28913670778274536,0.5062021613121033
2026-10-01,PT_Reality Testing Techniques,Reality Testing Techniques,PT,TDB,-0.014304881915450096,0.0
2026-10-01,PT_Regenerative Medicine Approaches,Regenerative Medicine Approaches,PT,TDB,0.6451615691184998,18.168787002563477
2026-10-01,PT_Resting State Fmri,Resting State FMRI,PT,TDB,0.7641350030899048,27.647449493408203
2026-10-01,PT_Schema Therapy,Schema Therapy,PT,TDB,1.336066722869873,2.804051637649536
2026-10-01,PT_Secure Data Storage For Patient Records,Secure Data Storage For Patient Records,PT,TDB,0.027969397604465485,0.028364215046167374
2026-10-01,PT_Selective Serotonin Reuptake Inhibitors,Selective Serotonin Reuptake Inhibitors,PT,TDB,0.9655836224555969,64.38542175292969
2026-10-01,PT_Sleep Pattern Monitoring And Manipulation,Sleep Pattern Monitoring And Manipulation,PT,TDB,-0.014632057398557663,0.0
2026-10-01,PT_Smart Wearable Mental Health Trackers,Smart Wearable Mental Health Trackers,PT,TDB,-0.014573715627193451,0.0
2026-10-01,PT_Social Skills Training,Social Skills Training,PT,TDB,1.0628103017807007,24.425432205200195
2026-10-01,PT_Speech Language Therapy,Speech Language Therapy,PT,TDB,0.5438831448554993,1.0139621496200562
2026-10-01,PT_Stem Cell Therapy For Neurological Disorders,Stem Cell Therapy For Neurological Disorders,PT,TDB,0.39914339780807495,2.1263582706451416
2026-10-01,PT_Stimulant And Wake Promoting Agents,Stimulant And Wake Promoting Agents,PT,TDB,1.1815805435180664,38.75807189941406
2026-10-01,PT_Traditional And Alternative Medicine Approaches,Traditional And Alternative Medicine Approaches,PT,TDB,0.5947261452674866,8.206993103027344
2026-10-01,PT_Transcranial Direct Current Stimulation,Transcranial Direct Current Stimulation,PT,TDB,0.8590779304504395,37.938148498535156
2026-10-01,PT_Transcranial Magnetic Stimulation,Transcranial Magnetic Stimulation,PT,TDB,0.9474929571151733,185.781494140625
2026-10-01,PT_Transference Focused Psychotherapy,Transference Focused Psychotherapy,PT,TDB,1.1140406131744385,10.017799377441406
2026-10-01,PT_Trauma Focused Cbt,Trauma Focused Cbt,PT,TDB,0.587221622467041,2.7997374534606934
2026-10-01,PT_Vagus Nerve Stimulation,Vagus Nerve Stimulation,PT,TDB,1.1071079969406128,15.484029769897461
2026-10-01,PT_Virtual Reality Exposure Therapy,Virtual Reality Exposure Therapy,PT,TDB,0.8816287517547607,7.096391677856445
2026-10-01,PT_Vocal And Speech Biomarkers,Vocal And Speech Biomarkers,PT,TDB,-0.014344792813062668,0.0
2026-10-01,PT_Voxel Based Lesion Symptom Mapping,Voxel Based Lesion Symptom Mapping,PT,TDB,0.48423445224761963,0.9331061840057373
2026-11-01,RMD_Anorexia Nervosa,Anorexia Nervosa,RMD,TDB,1.9023785591125488,355.5603332519531
2026-11-01,RMD_Antisocial Personality Disorder,Antisocial Personality Disorder,RMD,TDB,1.2054316997528076,44.6376953125
2026-11-01,RMD_Autosarcophagy,Autosarcophagy,RMD,TDB,0.6037710905075073,0.8290031552314758
2026-11-01,RMD_Avoidant Personality Disorder,Avoidant Personality Disorder,RMD,TDB,1.5586835145950317,16.23123550415039
2026-11-01,RMD_Boanthropy,Boanthropy,RMD,TDB,0.803451657295227,2.285207986831665
2026-11-01,RMD_Body Integrity Dysphoria,Body Integrity Dysphoria,RMD,TDB,1.7215583324432373,32.60812759399414
2026-11-01,RMD_Brief Psychotic Disorder,Brief Psychotic Disorder,RMD,TDB,1.1968402862548828,2.423109769821167
2026-11-01,RMD_Capgras Syndrome,Capgras Syndrome,RMD,TDB,1.5750395059585571,24.53487777709961
2026-11-01,RMD_Childhood Disintegrative Disorder,Childhood Disintegrative Disorder,RMD,TDB,1.6857247352600098,32.34482192993164
2026-11-01,RMD_Chronic Traumatic Encephalopathy,Chronic Traumatic Encephalopathy,RMD,TDB,2.0538575649261475,427.6099853515625
2026-11-01,RMD_Circadian Rhythm Sleep Wake Disorder,Circadian Rhythm Sleep Wake Disorder,RMD,TDB,1.228725552558899,2.762338876724243
2026-11-01,RMD_Cotard Syndrome,Cotard Syndrome,RMD,TDB,1.534360647201538,5.3031134605407715
2026-11-01,RMD_Cyclothymic Disorder,Cyclothymic Disorder,RMD,TDB,1.976767897605896,236.32080078125
2026-11-01,RMD_Delusional Disorder,Delusional Disorder,RMD,TDB,0.5776524543762207,1.7882325649261475
2026-11-01,RMD_Diogenes Syndrome,Diogenes Syndrome,RMD,TDB,1.7029922008514404,4.5493059158325195
2026-11-01,RMD_Disinhibited Social Engagement Disorder,Disinhibited Social Engagement Disorder,RMD,TDB,1.088646650314331,4.649718761444092
2026-11-01,RMD_Dissociative Amnesia,Dissociative Amnesia,RMD,TDB,1.6022624969482422,6.017157077789307
2026-11-01,RMD_Dissociative Fugue,Dissociative Fugue,RMD,TDB,1.9202649593353271,39.82307052612305
2026-11-01,RMD_Ekbom Syndrome,Ekbom Syndrome,RMD,TDB,1.5222272872924805,47.694217681884766
2026-11-01,RMD_Erotomania,Erotomania,RMD,TDB,1.9440419673919678,82.09668731689453
2026-11-01,RMD_Factitious Disorder,Factitious Disorder,RMD,TDB,2.0673136711120605,269.8531494140625
2026-11-01,RMD_Fregoli Delusion,Fregoli Delusion,RMD,TDB,0.9521369934082031,1.5912412405014038
2026-11-01,RMD_Ganser Syndrome,Ganser Syndrome,RMD,TDB,2.2843196392059326,13.164754867553711
2026-11-01,RMD_Hallucinogen Persisting Perception Disorder,Hallucinogen Persisting Perception Disorder,RMD,TDB,2.0704150199890137,152.73745727539062
2026-11-01,RMD_Histrionic Personality Disorder,Histrionic Personality Disorder,RMD,TDB,1.2845921516418457,16.571765899658203
2026-11-01,RMD_Hypergraphia,Hypergraphia,RMD,TDB,1.0416532754898071,5.029356956481934
2026-11-01,RMD_Hyperthymesia,Hyperthymesia,RMD,TDB,1.9611964225769043,76.32001495361328
2026-11-01,RMD_Impulse Control Disorders,Impulse Control Disorders,RMD,TDB,1.350203514099121,72.1407470703125
2026-11-01,RMD_Intermetamorphosis Syndrome,Intermetamorphosis Syndrome,RMD,TDB,0.01714736968278885,0.04645401984453201
